Order_ID,Order_Date,Customer_Name,Country,Region,Product_Category,Product_Sub_Category,Product_Name,Sales
AZ-2011-3182961,2011-08-09,Norma McCowan,Germany,Central,Technology,Copiers,"Sharp Fax Machine, High-Speed",1469
AZ-2011-3674097,2011-08-09,Tom Charlton,United Kingdom,North,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Recycled",503
AZ-2011-3674097,2011-08-09,Tom Charlton,United Kingdom,North,Office Supplies,Labels,"Smead File Folder Labels, 5000 Label Set",28
AZ-2011-5517169,2011-08-09,Andrew Shah,Germany,Central,Office Supplies,Art,"Boston Sketch Pad, Blue",194
AZ-2011-1916555,2011-08-09,Terence Welch,Italy,South,Office Supplies,Storage,"Eldon Folders, Single Width",61
AZ-2011-3227418,2011-08-09,Kiara Allen,Germany,Central,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",469
AZ-2011-3227418,2011-08-09,Kiara Allen,Germany,Central,Office Supplies,Binders,"Cardinal Hole Reinforcements, Recycled",6
AZ-2011-3227418,2011-08-09,Kiara Allen,Germany,Central,Technology,Phones,"Apple Audio Dock, Full Size",336
AZ-2011-5482172,2011-08-09,Tina Brantley,France,Central,Office Supplies,Paper,"SanDisk Parchment Paper, Recycled",66
AZ-2011-4802355,2011-08-09,Alana Tyson,Spain,South,Furniture,Furnishings,"Advantus Stacking Tray, Black",53
AZ-2011-4802355,2011-08-09,Alana Tyson,Spain,South,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack",208
AZ-2011-1499597,2011-08-10,Eloise Mahmood,Italy,South,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red",141
AZ-2011-1499597,2011-08-10,Eloise Mahmood,Italy,South,Office Supplies,Binders,"Cardinal Binder, Economy",69
AZ-2011-1499597,2011-08-10,Eloise Mahmood,Italy,South,Office Supplies,Supplies,"Acme Trimmer, Steel",176
AZ-2011-1499597,2011-08-10,Eloise Mahmood,Italy,South,Technology,Phones,"Apple Speaker Phone, VoIP",370
AZ-2011-5059692,2011-08-10,Natasha Sykes,United Kingdom,North,Office Supplies,Art,"Sanford Markers, Blue",105
AZ-2011-5059692,2011-08-10,Natasha Sykes,United Kingdom,North,Technology,Phones,"Cisco Smart Phone, Cordless",5277
AZ-2011-5707449,2011-08-11,Oliver Stephenson,Italy,South,Office Supplies,Appliances,"Hamilton Beach Toaster, Black",114
AZ-2011-5707449,2011-08-11,Oliver Stephenson,Italy,South,Office Supplies,Art,"Boston Markers, Water Color",118
AZ-2011-5707449,2011-08-11,Oliver Stephenson,Italy,South,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",32
AZ-2011-5707449,2011-08-11,Oliver Stephenson,Italy,South,Office Supplies,Storage,"Rogers Trays, Single Width",111
AZ-2011-5707449,2011-08-11,Oliver Stephenson,Italy,South,Technology,Machines,"StarTech Calculator, Durable",48
AZ-2011-6919505,2011-08-11,Eva Sanderson,Germany,Central,Office Supplies,Art,"Sanford Highlighters, Easy-Erase",64
AZ-2011-5526022,2011-08-11,Max Baker,Germany,Central,Office Supplies,Storage,"Smead Trays, Blue",44
AZ-2011-2273790,2011-08-11,Leah Barrett,Italy,South,Office Supplies,Art,"Sanford Markers, Water Color",185
AZ-2011-2273790,2011-08-11,Leah Barrett,Italy,South,Office Supplies,Binders,"Ibico Binding Machine, Recycled",155
AZ-2011-2750871,2011-08-12,James Fleming,Austria,Central,Office Supplies,Art,"Stanley Pens, Blue",50
AZ-2011-8338326,2011-08-12,Robert Ramsey,United Kingdom,North,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",143
AZ-2011-8338326,2011-08-12,Robert Ramsey,United Kingdom,North,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",190
AZ-2011-8338326,2011-08-12,Robert Ramsey,United Kingdom,North,Technology,Machines,"Konica Receipt Printer, Red",597
AZ-2011-8338326,2011-08-12,Robert Ramsey,United Kingdom,North,Technology,Phones,"Motorola Signal Booster, Cordless",584
AZ-2011-8207490,2011-08-12,Ellie Chapman,Spain,South,Office Supplies,Art,"BIC Sketch Pad, Fluorescent",100
AZ-2011-7845997,2011-08-12,Spencer Wallis,United Kingdom,North,Office Supplies,Art,"BIC Pens, Fluorescent",42
BN-2011-377186,2011-08-12,Georgia Bermingham,Italy,South,Office Supplies,Storage,"Fellowes Folders, Wire Frame",61
AZ-2011-7944653,2011-08-15,Isabelle Macghey,Germany,Central,Office Supplies,Supplies,"Elite Ruler, High Speed",41
AZ-2011-7944653,2011-08-15,Isabelle Macghey,Germany,Central,Technology,Copiers,"Brother Fax and Copier, Digital",191
AZ-2011-1902971,2011-08-15,Hayden Perkins,United Kingdom,North,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",169
AZ-2011-1902971,2011-08-15,Hayden Perkins,United Kingdom,North,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",431
AZ-2011-1902971,2011-08-15,Hayden Perkins,United Kingdom,North,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",56
AZ-2011-1902971,2011-08-15,Hayden Perkins,United Kingdom,North,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",339
AZ-2011-9715464,2011-08-15,Lilly Akhtar,United Kingdom,North,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",97
AZ-2011-7732849,2011-08-15,Darcy Farnell,Italy,South,Office Supplies,Envelopes,"Ames Mailers, Recycled",104
AZ-2011-7732849,2011-08-15,Darcy Farnell,Italy,South,Office Supplies,Storage,"Smead Lockers, Single Width",238
AZ-2011-921935,2011-08-15,Brandon Preston,Germany,Central,Furniture,Chairs,"Hon Swivel Stool, Black",1306
AZ-2011-9316144,2011-08-15,Melissa Bean,United Kingdom,North,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",176
AZ-2011-7213826,2011-08-16,Molly Palmer,United Kingdom,North,Office Supplies,Art,"Binney & Smith Canvas, Blue",205
AZ-2011-7213826,2011-08-16,Molly Palmer,United Kingdom,North,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",12
AZ-2011-7213826,2011-08-16,Molly Palmer,United Kingdom,North,Office Supplies,Storage,"Rogers Box, Single Width",48
AZ-2011-7213826,2011-08-16,Molly Palmer,United Kingdom,North,Office Supplies,Storage,"Tenex File Cart, Single Width",268
AZ-2011-7213826,2011-08-16,Molly Palmer,United Kingdom,North,Technology,Phones,"Nokia Smart Phone, Cordless",4453
AZ-2011-9357982,2011-08-16,Rory Gunson,Germany,Central,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",112
AZ-2011-9357982,2011-08-16,Rory Gunson,Germany,Central,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack",32
AZ-2011-9357982,2011-08-16,Rory Gunson,Germany,Central,Office Supplies,Storage,"Eldon Box, Industrial",29
AZ-2011-9357982,2011-08-16,Rory Gunson,Germany,Central,Office Supplies,Storage,"Rogers File Cart, Single Width",510
AZ-2011-9172584,2011-08-16,Kai Wicks,Spain,South,Furniture,Furnishings,"Advantus Light Bulb, Durable",51
AZ-2011-8275005,2011-08-16,Cerys Edwards,Germany,Central,Technology,Copiers,"Brother Ink, Color",669
AZ-2011-2851167,2011-08-17,Ruby Blomfield,Spain,South,Office Supplies,Binders,"Avery Binder Covers, Clear",32
BN-2011-2476139,2011-08-17,Lola Hughes,Netherlands,Central,Furniture,Bookcases,"Dania Classic Bookcase, Pine",1648
AZ-2011-2369759,2011-08-18,Rory Jess,United Kingdom,North,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",25
AZ-2011-2369759,2011-08-18,Rory Jess,United Kingdom,North,Technology,Machines,"StarTech Calculator, Durable",72
AZ-2011-5965584,2011-08-18,Rose Heap,France,Central,Technology,Copiers,"Hewlett Copy Machine, High-Speed",1569
AZ-2011-7873401,2011-08-18,Claire Harrington,Germany,Central,Technology,Copiers,"Canon Fax Machine, Color",640
BN-2011-74934,2011-08-18,Isabelle Norton,Netherlands,Central,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Black",140
BN-2011-1246931,2011-08-18,Ryan Ackland,United Kingdom,North,Technology,Phones,"Cisco Speaker Phone, Cordless",382
AZ-2011-8032051,2011-08-19,Lisa Boyette,Spain,South,Office Supplies,Art,"BIC Highlighters, Water Color",66
AZ-2011-145488,2011-08-21,Georgina Garner,France,Central,Furniture,Bookcases,"Sauder Corner Shelving, Metal",396
AZ-2011-145488,2011-08-21,Georgina Garner,France,Central,Office Supplies,Art,"Stanley Pencil Sharpener, Easy-Erase",130
AZ-2011-145488,2011-08-21,Georgina Garner,France,Central,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",8
AZ-2011-145488,2011-08-21,Georgina Garner,France,Central,Office Supplies,Storage,"Smead Lockers, Industrial",895
AZ-2011-6634822,2011-08-21,Isabella Secombe,Spain,South,Furniture,Bookcases,"Bush Floating Shelf Set, Traditional",514
AZ-2011-6634822,2011-08-21,Isabella Secombe,Spain,South,Furniture,Furnishings,"Eldon Clock, Duo Pack",57
AZ-2011-6634822,2011-08-21,Isabella Secombe,Spain,South,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",68
AZ-2011-6634822,2011-08-21,Isabella Secombe,Spain,South,Office Supplies,Storage,"Eldon Folders, Blue",107
BN-2011-980083,2011-08-21,Alexandra Whitehouse,Switzerland,Central,Furniture,Furnishings,"Advantus Photo Frame, Black",265
BN-2011-980083,2011-08-21,Alexandra Whitehouse,Switzerland,Central,Office Supplies,Storage,"Smead Box, Wire Frame",30
BN-2011-980083,2011-08-21,Alexandra Whitehouse,Switzerland,Central,Technology,Phones,"Samsung Office Telephone, Cordless",204
AZ-2011-1645475,2011-08-22,Millie Franklin,United Kingdom,North,Office Supplies,Appliances,"KitchenAid Microwave, Silver",622
AZ-2011-8007862,2011-08-23,Millie Arnold,France,Central,Office Supplies,Labels,"Novimex Color Coded Labels, 5000 Label Set",26
AZ-2011-9167855,2011-08-23,Patricia Epps,United Kingdom,North,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",76
AZ-2011-9167855,2011-08-23,Patricia Epps,United Kingdom,North,Technology,Phones,"Motorola Headset, Cordless",149
AZ-2011-5471262,2011-08-23,Toby Williamson,France,Central,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",16
BN-2011-2986565,2011-08-23,Harry Josephson,Netherlands,Central,Technology,Copiers,"Canon Copy Machine, Digital",262
AZ-2011-7181024,2011-08-24,Ethan Howarth,France,Central,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",76
AZ-2011-2748688,2011-08-24,Francesca Bowen,United Kingdom,North,Office Supplies,Art,"Stanley Markers, Water Color",51
BN-2011-251096,2011-08-24,Abby Muramats,Italy,South,Technology,Phones,"Cisco Signal Booster, with Caller ID",182
BN-2011-7963759,2011-08-24,Anna Kelly,Italy,South,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",744
BN-2011-7963759,2011-08-24,Anna Kelly,Italy,South,Office Supplies,Storage,"Eldon Folders, Single Width",51
BN-2011-7963759,2011-08-24,Anna Kelly,Italy,South,Office Supplies,Storage,"Eldon Lockers, Industrial",119
BN-2011-7963759,2011-08-24,Anna Kelly,Italy,South,Office Supplies,Storage,"Eldon Trays, Wire Frame",85
BN-2011-7963759,2011-08-24,Anna Kelly,Italy,South,Office Supplies,Storage,"Rogers Shelving, Industrial",451
BN-2011-7963759,2011-08-24,Anna Kelly,Italy,South,Technology,Phones,"Motorola Speaker Phone, Full Size",393
AZ-2011-2847355,2011-08-25,Gemma Curlewis,Germany,Central,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",76
AZ-2011-5040391,2011-08-25,Angelina Hurst,France,Central,Furniture,Bookcases,"Dania Corner Shelving, Traditional",439
AZ-2011-2536125,2011-08-25,Phoebe Baines,Italy,South,Office Supplies,Binders,"Avery Index Tab, Economy",31
AZ-2011-2536125,2011-08-25,Phoebe Baines,Italy,South,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",47
AZ-2011-2536125,2011-08-25,Phoebe Baines,Italy,South,Office Supplies,Fasteners,"OIC Clamps, Metal",40
AZ-2011-2536125,2011-08-25,Phoebe Baines,Italy,South,Office Supplies,Storage,"Fellowes Trays, Wire Frame",102
AZ-2011-2223205,2011-08-25,Madison Rowley,France,Central,Office Supplies,Storage,"Rogers Shelving, Industrial",113
AZ-2011-3535148,2011-08-25,Georgina Arnold,United Kingdom,North,Office Supplies,Art,"Sanford Pens, Easy-Erase",34
BN-2011-1973226,2011-08-25,Eve Spencer,Netherlands,Central,Office Supplies,Art,"Sanford Sketch Pad, Fluorescent",327
BN-2011-1973226,2011-08-25,Eve Spencer,Netherlands,Central,Office Supplies,Binders,"Acco Binder Covers, Economy",20
BN-2011-1973226,2011-08-25,Eve Spencer,Netherlands,Central,Office Supplies,Binders,"Avery Binder, Economy",19
BN-2011-1973226,2011-08-25,Eve Spencer,Netherlands,Central,Technology,Copiers,"Canon Copy Machine, Digital",393
AZ-2011-4704797,2011-08-26,Robert Quick,Spain,South,Furniture,Chairs,"Novimex Swivel Stool, Black",259
AZ-2011-4704797,2011-08-26,Robert Quick,Spain,South,Office Supplies,Art,"Boston Canvas, Fluorescent",55
AZ-2011-3930237,2011-08-26,Mark Westfall,United Kingdom,North,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",17
AZ-2011-7404693,2011-08-26,Robert Quick,France,Central,Office Supplies,Storage,"Fellowes Folders, Blue",71
AZ-2011-7404693,2011-08-26,Robert Quick,France,Central,Office Supplies,Supplies,"Acme Scissors, Easy Grip",189
AZ-2011-512368,2011-08-26,Karon Shah,Germany,Central,Office Supplies,Art,"Stanley Canvas, Water Color",53
AZ-2011-8709949,2011-08-26,Hudson Ordell,France,Central,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",158
AZ-2011-8709949,2011-08-26,Hudson Ordell,France,Central,Office Supplies,Supplies,"Stiletto Trimmer, Steel",84
AZ-2011-8709949,2011-08-26,Hudson Ordell,France,Central,Technology,Copiers,"Canon Fax Machine, High-Speed",538
AZ-2011-6296214,2011-08-27,Michael Halcomb,Finland,North,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",267
AZ-2011-6296214,2011-08-27,Michael Halcomb,Finland,North,Office Supplies,Appliances,"Hoover Coffee Grinder, Red",275
AZ-2011-6296214,2011-08-27,Michael Halcomb,Finland,North,Office Supplies,Labels,"Hon Round Labels, Adjustable",9
AZ-2011-3213049,2011-08-27,Gracie Hunter,Italy,South,Technology,Accessories,"Logitech Router, Bluetooth",742
AZ-2011-8164175,2011-08-27,Gemma Curlewis,Germany,Central,Technology,Accessories,"Memorex Numeric Keypad, Erganomic",280
AZ-2011-1322840,2011-08-27,Alexandra Whitehouse,Italy,South,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",630
BN-2011-7569474,2011-08-29,Esther Henderson,Netherlands,Central,Furniture,Furnishings,"Advantus Door Stop, Erganomic",175
BN-2011-7569474,2011-08-29,Esther Henderson,Netherlands,Central,Office Supplies,Art,"Binney & Smith Canvas, Blue",154
BN-2011-4950607,2011-08-29,Ronald Everson,Ireland,North,Furniture,Furnishings,"Advantus Frame, Durable",87
AZ-2011-9722198,2011-08-30,Evan Allen,United Kingdom,North,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",10
AZ-2011-3937280,2011-08-30,Aaron Bootman,Italy,South,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",76
AZ-2011-3937280,2011-08-30,Aaron Bootman,Italy,South,Office Supplies,Supplies,"Elite Letter Opener, High Speed",80
BN-2011-8431343,2011-08-30,Terence Welch,France,Central,Office Supplies,Storage,"Tenex Trays, Blue",146
BN-2011-8431343,2011-08-30,Terence Welch,France,Central,Technology,Machines,"Konica Printer, Wireless",683
BN-2011-2113749,2011-08-30,Elise Ali,Ireland,North,Office Supplies,Supplies,"Fiskars Trimmer, High Speed",85
BN-2011-2113749,2011-08-30,Elise Ali,Ireland,North,Technology,Copiers,"Brother Ink, Laser",221
AZ-2011-5263190,2011-08-31,Gracie Hunter,Germany,Central,Office Supplies,Art,"Sanford Highlighters, Water Color",114
AZ-2011-5263190,2011-08-31,Gracie Hunter,Germany,Central,Office Supplies,Storage,"Fellowes Lockers, Industrial",374
AZ-2011-8906544,2011-08-31,Mary Wilson,Germany,Central,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",50
AZ-2011-8906544,2011-08-31,Mary Wilson,Germany,Central,Office Supplies,Storage,"Rogers File Cart, Single Width",765
AZ-2011-8906544,2011-08-31,Mary Wilson,Germany,Central,Office Supplies,Storage,"Tenex File Cart, Single Width",362
AZ-2011-8361446,2011-09-01,Libby McDonald,United Kingdom,North,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",61
BN-2011-4718947,2011-09-01,Georgia Arundale,Norway,North,Office Supplies,Storage,"Rogers Trays, Wire Frame",243
BN-2011-6588034,2011-09-01,Michael Myers,Germany,Central,Office Supplies,Binders,"Avery Binding Machine, Durable",101
BN-2011-6588034,2011-09-01,Michael Myers,Germany,Central,Office Supplies,Binders,"Ibico Index Tab, Durable",37
AZ-2011-1229073,2011-09-02,Isaac David,Germany,Central,Furniture,Chairs,"Office Star Chairmat, Adjustable",307
AZ-2011-1229073,2011-09-02,Isaac David,Germany,Central,Office Supplies,Binders,"Acco Binder, Clear",44
AZ-2011-1229073,2011-09-02,Isaac David,Germany,Central,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip",96
AZ-2011-5608865,2011-09-02,Demi Hodgson,Austria,Central,Office Supplies,Art,"Sanford Pens, Easy-Erase",68
AZ-2011-5608865,2011-09-02,Demi Hodgson,Austria,Central,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",148
AZ-2011-5608865,2011-09-02,Demi Hodgson,Austria,Central,Office Supplies,Supplies,"Stiletto Ruler, Serrated",23
AZ-2011-2787690,2011-09-02,Stacy Cummings,France,Central,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",1236
AZ-2011-9995644,2011-09-03,Ethan Cover,Norway,North,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible",27
AZ-2011-9995644,2011-09-03,Ethan Cover,Norway,North,Office Supplies,Storage,"Rogers Box, Wire Frame",92
AZ-2011-9995644,2011-09-03,Ethan Cover,Norway,North,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",38
BN-2011-7176889,2011-09-03,Evie Flockhart,Sweden,North,Office Supplies,Art,"Binney & Smith Canvas, Blue",51
BN-2011-7176889,2011-09-03,Evie Flockhart,Sweden,North,Technology,Copiers,"Brother Ink, High-Speed",146
AZ-2011-734782,2011-09-05,Lauren Knight,France,Central,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",1076
AZ-2011-734782,2011-09-05,Lauren Knight,France,Central,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",40
AZ-2011-734782,2011-09-05,Lauren Knight,France,Central,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50",104
AZ-2011-897579,2011-09-06,Ruby Nicholls,France,Central,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",514
AZ-2011-897579,2011-09-06,Ruby Nicholls,France,Central,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",320
AZ-2011-897579,2011-09-06,Ruby Nicholls,France,Central,Office Supplies,Binders,"Avery Binder Covers, Economy",33
AZ-2011-897579,2011-09-06,Ruby Nicholls,France,Central,Office Supplies,Storage,"Smead Folders, Wire Frame",60
AZ-2011-897579,2011-09-06,Ruby Nicholls,France,Central,Technology,Accessories,"Logitech Flash Drive, USB",154
AZ-2011-1331897,2011-09-06,Joel Peters,Italy,South,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",73
AZ-2011-1331897,2011-09-06,Joel Peters,Italy,South,Office Supplies,Art,"Boston Markers, Fluorescent",193
AZ-2011-1331897,2011-09-06,Joel Peters,Italy,South,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",10
AZ-2011-1331897,2011-09-06,Joel Peters,Italy,South,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",54
AZ-2011-1331897,2011-09-06,Joel Peters,Italy,South,Office Supplies,Storage,"Rogers File Cart, Industrial",255
AZ-2011-1331897,2011-09-06,Joel Peters,Italy,South,Technology,Accessories,"Logitech Keyboard, Programmable",666
AZ-2011-5265175,2011-09-06,Ryan Price,United Kingdom,North,Office Supplies,Appliances,"Breville Stove, White",1119
BN-2011-4861178,2011-09-06,Ryan Greenwood,Netherlands,Central,Technology,Accessories,"Enermax Flash Drive, Erganomic",39
BN-2011-4861178,2011-09-06,Ryan Greenwood,Netherlands,Central,Technology,Accessories,"SanDisk Keyboard, Programmable",332
AZ-2011-9146320,2011-09-07,Mary Parker,Spain,South,Office Supplies,Binders,"Ibico Binder Covers, Recycled",28
AZ-2011-1445249,2011-09-08,Lincoln Want,France,Central,Office Supplies,Appliances,"Hoover Microwave, Red",1667
AZ-2011-1445249,2011-09-08,Lincoln Want,France,Central,Office Supplies,Binders,"Avery Binding Machine, Economy",98
AZ-2011-5437243,2011-09-08,Gary Crume,Germany,Central,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",56
AZ-2011-5437243,2011-09-08,Gary Crume,Germany,Central,Office Supplies,Binders,"Avery Binder Covers, Economy",22
AZ-2011-5437243,2011-09-08,Gary Crume,Germany,Central,Office Supplies,Storage,"Fellowes Folders, Blue",95
AZ-2011-5437243,2011-09-08,Gary Crume,Germany,Central,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",97
AZ-2011-5313166,2011-09-08,Alexander Bond,Spain,South,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",6517
AZ-2011-5313166,2011-09-08,Alexander Bond,Spain,South,Office Supplies,Storage,"Fellowes Trays, Wire Frame",457
AZ-2011-8408139,2011-09-08,Ashton Foley,France,Central,Office Supplies,Storage,"Fellowes Box, Wire Frame",51
AZ-2011-3755505,2011-09-09,Jeremy Pilcher,Austria,Central,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",286
AZ-2011-3755505,2011-09-09,Jeremy Pilcher,Austria,Central,Furniture,Chairs,"Office Star Chairmat, Adjustable",205
AZ-2011-3755505,2011-09-09,Jeremy Pilcher,Austria,Central,Furniture,Furnishings,"Rubbermaid Door Stop, Black",88
AZ-2011-3755505,2011-09-09,Jeremy Pilcher,Austria,Central,Office Supplies,Art,"Sanford Sketch Pad, Easy-Erase",137
AZ-2011-3755505,2011-09-09,Jeremy Pilcher,Austria,Central,Office Supplies,Paper,"Enermax Message Books, Premium",45
AZ-2011-3755505,2011-09-09,Jeremy Pilcher,Austria,Central,Technology,Copiers,"Brother Fax Machine, Laser",1593
AZ-2011-5721905,2011-09-09,Lilly Le Grand,Italy,South,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",17
AZ-2011-1137571,2011-09-10,Cerys Edwards,Germany,Central,Furniture,Furnishings,"Deflect-O Door Stop, Black",88
AZ-2011-1137571,2011-09-10,Cerys Edwards,Germany,Central,Office Supplies,Art,"Boston Canvas, Water Color",284
AZ-2011-1868249,2011-09-12,Leah Marsh,Spain,South,Technology,Phones,"Apple Speaker Phone, with Caller ID",777
BN-2011-2505496,2011-09-12,Geraldine Mizelle,Ireland,North,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",60
BN-2011-3405497,2011-09-12,Georgina Arnold,Netherlands,Central,Office Supplies,Binders,"Acco Binder Covers, Economy",13
AZ-2011-9883921,2011-09-13,William Horton,Germany,Central,Office Supplies,Binders,"Avery Binder, Durable",86
AZ-2011-9883921,2011-09-13,William Horton,Germany,Central,Office Supplies,Storage,"Smead Box, Single Width",78
AZ-2011-4951642,2011-09-13,Terence Welch,Italy,South,Office Supplies,Art,"BIC Markers, Easy-Erase",134
AZ-2011-4951642,2011-09-13,Terence Welch,Italy,South,Office Supplies,Binders,"Ibico Binder Covers, Economy",27
AZ-2011-8227978,2011-09-14,Anna Kelly,United Kingdom,North,Technology,Accessories,"Logitech Keyboard, Erganomic",211
AZ-2011-1484679,2011-09-14,Jay Andrews,United Kingdom,North,Office Supplies,Storage,"Tenex Shelving, Blue",273
AZ-2011-257509,2011-09-14,Jason Martinez,France,Central,Technology,Accessories,"SanDisk Router, USB",257
AZ-2011-8465032,2011-09-14,Tahlia Murnin,United Kingdom,North,Office Supplies,Art,"Sanford Markers, Water Color",317
AZ-2011-1279238,2011-09-14,Natasha Sykes,Denmark,North,Office Supplies,Art,"Sanford Pens, Fluorescent",25
AZ-2011-1279238,2011-09-14,Natasha Sykes,Denmark,North,Office Supplies,Storage,"Tenex Shelving, Blue",82
AZ-2011-7694862,2011-09-14,Patricia Smith,Germany,Central,Office Supplies,Labels,"Harbour Creations Round Labels, 5000 Label Set",21
BN-2011-2762940,2011-09-14,Mia Pugh,France,Central,Technology,Copiers,"Brother Wireless Fax, Digital",965
AZ-2011-1087704,2011-09-15,Elijah Ruatoka,Germany,Central,Furniture,Furnishings,"Tenex Stacking Tray, Black",76
AZ-2011-1087704,2011-09-15,Elijah Ruatoka,Germany,Central,Office Supplies,Binders,"Avery Binding Machine, Durable",252
AZ-2011-1087704,2011-09-15,Elijah Ruatoka,Germany,Central,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",90
AZ-2011-578089,2011-09-15,Tyson Jonathan,Spain,South,Furniture,Furnishings,"Tenex Frame, Durable",749
AZ-2011-6765105,2011-09-15,Mike Obrien,Spain,South,Technology,Phones,"Apple Audio Dock, VoIP",301
BN-2011-801002,2011-09-15,Aaron Cunningham,Ireland,North,Office Supplies,Binders,"Cardinal Binding Machine, Durable",51
BN-2011-6498909,2011-09-15,John Town,United Kingdom,North,Office Supplies,Storage,"Rogers File Cart, Blue",281
BN-2011-4029264,2011-09-15,Hubert Lindahl,Germany,Central,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",785
BN-2011-4029264,2011-09-15,Hubert Lindahl,Germany,Central,Office Supplies,Storage,"Smead Folders, Wire Frame",60
BN-2011-4029264,2011-09-15,Hubert Lindahl,Germany,Central,Technology,Accessories,"Enermax Router, USB",1293
AZ-2011-5376119,2011-09-16,Mary Saterfiel,United Kingdom,North,Furniture,Tables,"Hon Training Table, Adjustable Height",1674
AZ-2011-9164512,2011-09-16,Ashton Morey,Netherlands,Central,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",53
AZ-2011-9164512,2011-09-16,Ashton Morey,Netherlands,Central,Office Supplies,Appliances,"Hoover Coffee Grinder, Silver",174
AZ-2011-9164512,2011-09-16,Ashton Morey,Netherlands,Central,Technology,Accessories,"SanDisk Memory Card, USB",169
AZ-2011-3810756,2011-09-16,Ginger Owens,Germany,Central,Technology,Phones,"Apple Audio Dock, Cordless",170
AZ-2011-259939,2011-09-16,Dennis Conaway,Germany,Central,Furniture,Bookcases,"Ikea Library with Doors, Traditional",654
AZ-2011-259939,2011-09-16,Dennis Conaway,Germany,Central,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",17
AZ-2011-259939,2011-09-16,Dennis Conaway,Germany,Central,Office Supplies,Storage,"Rogers Shelving, Industrial",169
AZ-2011-259939,2011-09-16,Dennis Conaway,Germany,Central,Technology,Machines,"Konica Card Printer, Red",862
AZ-2011-7534020,2011-09-17,Maya O'Sullivan,Italy,South,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",117
AZ-2011-7534020,2011-09-17,Maya O'Sullivan,Italy,South,Office Supplies,Binders,"Ibico Binding Machine, Clear",153
AZ-2011-4818219,2011-09-17,Alannah Langridge,Germany,Central,Furniture,Tables,"Hon Coffee Table, with Bottom Storage",616
